order_id,customer_age,order_value,product_category,discount_percent,used_coupon,product_rating,past_purchase_count,past_return_rate,delivery_delay_days,payment_method,shipping_method,device_type,session_length_minutes,num_product_views,returned
18084,39,391.23,beauty,18.1,1,3.05,7,0.1693,1,cod,standard,desktop,12.89,4,1
17812,38,573.33,sports,9.93,0,3.13,8,0.1242,2,cod,standard,mobile,2.93,0,0
29375,43,1931.09,electronics,17.01,1,4.12,13,0.2085,2,upi,standard,desktop,6.31,0,0
45106,34,806.15,apparel,6.41,0,4.12,13,0.2204,1,card,standard,tablet,14.83,1,1
31523,30,307.15,toys,33.21,1,3.36,11,0.1383,0,wallet,standard,desktop,7.77,1,0
78789,31,950.04,apparel,29.18,0,3.14,5,0.1126,2,upi,standard,mobile,7.7,0,1
58022,45,5091.97,electronics,21.76,0,4.08,4,0.278,1,netbanking,express,desktop,5.41,0,0
70626,49,1784.83,electronics,6.59,0,3.54,6,0.1531,2,upi,standard,desktop,12.99,1,0
62200,43,8065.07,electronics,47.76,0,2.43,6,0.2051,0,cod,express,mobile,14.08,4,0
76834,37,331.1,apparel,27.14,1,3.41,9,0.1854,1,netbanking,standard,mobile,9.58,2,0
74302,19,215.14,apparel,40.95,1,3.11,3,0.206,1,card,standard,desktop,18.83,3,0
74891,49,2512.68,home,10.79,0,3.74,13,0.3962,1,wallet,express,mobile,9.26,0,0
62631,58,452.23,apparel,10.16,0,3.88,4,0.145,2,upi,standard,desktop,6.95,1,0
19840,43,3963.07,electronics,26.88,0,3.58,6,0.3142,0,upi,express,mobile,5.33,2,0
41914,52,299.76,toys,40.99,0,3.84,7,0.2588,1,card,standard,desktop,18.15,4,0
71952,29,561.79,toys,23.27,1,3.86,10,0.3619,0,wallet,standard,mobile,17.59,2,1
35253,38,664.55,beauty,21.54,0,4.39,3,0.2406,3,cod,standard,mobile,4.69,0,0
69739,46,2276.12,electronics,11.06,0,3.15,9,0.0281,0,wallet,express,mobile,15.51,4,0
34476,24,1164.9,home,30.94,1,4.67,9,0.1552,1,upi,standard,desktop,2.72,1,0
77717,39,903.27,sports,16.57,0,3.35,11,0.1989,3,wallet,standard,mobile,9.96,1,0
65949,42,512.52,apparel,41.0,1,3.95,5,0.2315,2,upi,standard,mobile,17.95,1,1
32137,43,504.66,beauty,27.78,0,3.67,9,0.0726,2,wallet,standard,mobile,9.53,2,0
3521,41,2091.16,home,40.14,1,4.22,11,0.5892,1,netbanking,standard,desktop,6.84,4,1
24830,35,700.69,toys,10.64,0,2.97,10,0.2844,0,card,standard,mobile,19.42,4,0
19315,36,2883.1,electronics,25.88,1,4.47,8,0.2255,4,wallet,standard,tablet,10.44,1,0
2095,38,417.3,toys,37.31,0,2.56,10,0.172,1,card,express,mobile,16.44,1,1
14342,42,5084.48,electronics,35.19,1,4.23,8,0.2977,0,cod,standard,mobile,15.77,2,1
65881,58,912.54,sports,34.89,0,3.65,10,0.2348,0,upi,express,desktop,13.01,1,0
63538,45,5365.56,electronics,9.86,1,3.95,8,0.2178,1,netbanking,standard,desktop,4.95,3,1
59607,22,620.32,apparel,32.76,0,3.82,9,0.1452,1,netbanking,express,mobile,3.99,0,0
15159,46,1209.98,beauty,6.23,0,3.58,9,0.155,3,netbanking,standard,mobile,8.27,2,0
59149,59,3600.61,home,9.34,0,4.17,7,0.0964,4,upi,standard,mobile,7.36,1,0
5342,42,419.76,apparel,19.73,0,3.5,8,0.0966,3,netbanking,standard,desktop,3.8,0,0
72965,61,1170.65,sports,2.12,0,4.59,7,0.089,2,upi,standard,tablet,6.4,1,0
25428,40,4304.37,electronics,19.53,0,3.46,13,0.2486,2,cod,standard,mobile,11.06,2,0
57651,70,2471.83,home,11.94,0,4.38,8,0.0938,0,card,express,mobile,7.38,2,0
11474,34,469.03,apparel,6.34,0,4.32,5,0.1941,1,upi,standard,desktop,17.63,2,0
14325,46,1402.09,home,14.3,0,4.01,6,0.1898,0,netbanking,standard,desktop,20.62,0,0
8997,50,1096.24,sports,14.53,1,4.55,10,0.1638,2,netbanking,standard,mobile,17.45,1,0
41417,49,1620.62,home,5.18,0,2.2,6,0.2197,1,wallet,standard,mobile,24.31,3,0
58962,48,669.09,toys,11.9,0,4.53,10,0.2029,5,card,standard,desktop,17.07,8,0
25113,48,947.71,home,35.29,0,3.82,9,0.3224,1,upi,standard,mobile,13.19,1,0
5823,46,284.17,beauty,9.13,0,4.15,7,0.0702,1,card,standard,tablet,14.01,1,0
35050,19,487.08,apparel,18.54,0,3.52,10,0.0338,1,wallet,standard,mobile,4.91,2,0
36585,31,766.32,beauty,14.44,0,4.09,9,0.2847,1,upi,standard,mobile,11.65,0,0
55023,43,536.35,beauty,21.74,0,4.31,12,0.1548,1,cod,standard,mobile,5.96,1,0
35109,63,1021.59,sports,17.24,0,3.89,7,0.2304,1,card,standard,mobile,9.45,2,0
35444,28,488.82,beauty,16.39,0,4.34,12,0.3591,1,wallet,express,desktop,9.86,1,1
73686,31,977.35,sports,27.2,1,3.35,10,0.0316,0,card,standard,mobile,6.34,2,0
28290,57,585.03,toys,12.49,0,3.45,11,0.1393,2,netbanking,standard,mobile,16.61,1,0
26976,37,398.27,beauty,22.4,0,4.85,7,0.09,1,upi,standard,mobile,4.17,1,0
29292,29,449.42,apparel,10.07,0,3.87,3,0.213,1,card,standard,mobile,11.05,0,0
29889,24,1656.48,sports,5.7,0,3.28,9,0.2887,2,cod,standard,mobile,43.74,6,1
41072,22,2822.83,electronics,14.29,1,4.52,9,0.2104,1,netbanking,standard,mobile,6.18,0,0
38844,55,864.17,apparel,13.42,0,3.78,5,0.2415,3,upi,standard,tablet,2.29,1,1
76885,34,491.82,beauty,33.32,0,3.84,8,0.185,1,upi,standard,mobile,6.44,0,0
9377,55,474.48,toys,9.84,1,3.88,7,0.0813,1,upi,express,mobile,6.76,2,0
76072,51,1404.69,sports,29.37,0,4.18,9,0.1955,0,upi,express,desktop,15.12,2,0
6685,20,991.23,apparel,10.88,0,4.6,10,0.062,2,wallet,standard,desktop,7.86,0,0
10491,39,2693.48,electronics,23.39,0,4.04,9,0.3317,2,cod,standard,mobile,4.21,0,1
70882,27,650.43,apparel,22.53,0,4.76,9,0.0428,1,card,standard,desktop,22.84,5,0
38104,36,1310.63,home,17.42,0,3.98,11,0.0434,1,cod,standard,mobile,6.25,1,0
37755,33,6941.77,electronics,31.83,0,3.32,13,0.0684,3,card,standard,mobile,4.73,2,0
70834,41,259.35,apparel,37.49,0,3.31,8,0.114,3,wallet,standard,mobile,4.39,0,0
59726,52,253.64,apparel,22.68,1,3.59,11,0.0805,1,wallet,standard,desktop,5.99,0,0
28742,31,284.99,apparel,34.12,0,4.03,9,0.3965,0,card,standard,mobile,6.63,3,1
18076,30,2862.24,sports,2.46,0,4.44,4,0.4008,3,upi,standard,mobile,6.63,3,1
43852,59,375.79,apparel,13.96,0,2.27,7,0.2026,1,upi,standard,desktop,9.9,2,0
39590,38,1427.29,beauty,13.75,0,3.82,14,0.0499,2,upi,standard,mobile,12.86,2,0
56992,25,763.32,beauty,21.19,0,4.13,8,0.2538,0,cod,standard,mobile,7.28,0,0
6408,25,412.34,apparel,15.22,0,3.24,5,0.2428,1,cod,standard,mobile,13.02,1,1
13629,38,2106.51,sports,41.54,0,3.89,14,0.098,0,wallet,express,mobile,3.11,2,0
17657,38,2554.75,home,13.39,1,4.13,10,0.1784,0,upi,standard,mobile,13.3,1,0
50704,32,3810.31,electronics,20.88,0,2.44,7,0.4134,3,cod,standard,mobile,7.91,1,1
36565,36,617.21,apparel,16.98,0,4.46,9,0.1315,0,wallet,standard,mobile,4.79,0,0
5101,42,1600.64,home,22.64,0,3.33,5,0.6213,2,upi,standard,desktop,4.05,2,1
40052,29,4410.46,electronics,12.13,0,4.5,7,0.0094,2,card,standard,mobile,14.34,1,0
56520,32,317.71,toys,22.26,1,3.58,2,0.1776,0,upi,express,mobile,8.42,1,0
27348,50,1167.3,home,27.12,1,4.79,5,0.1209,0,card,standard,desktop,9.5,4,0
49097,39,679.81,apparel,18.4,1,3.01,6,0.3044,2,upi,standard,mobile,11.3,3,1
31089,18,1001.49,home,10.81,0,3.27,8,0.3643,1,cod,standard,mobile,7.22,0,0
66688,42,304.01,toys,28.06,1,4.28,7,0.0793,0,card,express,mobile,28.0,2,0
69457,47,1213.85,apparel,18.66,0,4.07,12,0.0416,2,wallet,standard,mobile,20.76,1,0
23996,44,1132.49,apparel,21.98,0,4.19,8,0.0626,0,cod,standard,mobile,7.95,1,0
69852,44,325.2,toys,27.17,0,4.3,8,0.0358,3,cod,standard,mobile,3.78,0,0
21315,40,1011.67,sports,12.88,0,4.75,5,0.1842,1,upi,express,mobile,8.87,3,0
51585,27,405.89,apparel,12.11,0,4.01,5,0.0844,1,upi,standard,desktop,6.47,0,0
63170,53,632.5,beauty,8.6,1,2.88,8,0.102,3,card,standard,mobile,8.29,0,1
14521,34,7082.86,electronics,25.25,0,4.38,8,0.1593,1,cod,standard,desktop,3.93,2,0
10972,58,1612.75,sports,31.37,0,4.88,9,0.0774,1,card,standard,tablet,5.08,0,0
41916,40,4576.92,electronics,27.68,0,3.35,9,0.1789,3,card,standard,desktop,6.47,0,0
52296,48,452.56,toys,21.67,1,4.58,9,0.0441,2,upi,standard,mobile,5.69,0,0
8363,63,559.94,home,15.21,0,3.97,7,0.2242,2,upi,standard,mobile,8.54,0,0
4768,44,2045.1,home,21.46,0,4.89,7,0.063,1,upi,standard,mobile,18.75,1,0
57263,25,1131.3,beauty,8.4,0,3.44,5,0.2698,2,card,standard,mobile,6.41,3,0
5408,20,510.91,apparel,39.62,0,3.07,8,0.3299,2,card,standard,mobile,6.05,2,1
8813,24,2563.65,home,32.66,0,2.43,3,0.1138,0,netbanking,express,desktop,15.04,2,0
7126,40,385.62,toys,28.75,0,4.34,5,0.2613,3,upi,standard,desktop,3.86,0,0
19905,56,2049.61,home,10.12,0,4.49,9,0.2122,0,wallet,express,mobile,2.05,1,0
5847,42,554.77,toys,11.53,1,4.36,9,0.3048,0,cod,express,mobile,2.67,1,0
18525,29,1210.57,home,19.51,0,2.31,7,0.0745,0,upi,standard,desktop,7.98,4,0
54017,48,3492.1,electronics,11.01,0,4.14,4,0.0066,0,upi,standard,mobile,12.15,2,0
41975,39,344.56,apparel,14.57,0,4.5,6,0.1947,1,card,standard,mobile,5.02,0,0
79441,41,420.33,beauty,18.4,0,3.21,5,0.2847,2,upi,standard,desktop,16.98,0,1
7021,39,288.8,toys,46.46,0,4.67,6,0.1785,0,cod,standard,desktop,13.55,3,0
34542,19,1307.78,home,19.29,0,3.85,10,0.1704,0,cod,express,tablet,22.49,4,0
77313,32,1422.33,home,8.07,0,3.5,6,0.171,2,upi,express,mobile,11.46,2,0
27109,44,1024.72,sports,7.33,0,4.27,10,0.5352,2,card,standard,desktop,5.43,0,1
24288,37,543.15,beauty,5.96,1,2.86,9,0.0606,0,wallet,express,mobile,11.93,2,0
75642,30,508.65,sports,21.67,0,4.87,5,0.1243,2,card,standard,mobile,10.52,1,0
29448,40,558.35,sports,36.87,0,3.42,6,0.2366,2,card,standard,mobile,10.4,2,0
9744,52,587.09,beauty,13.05,0,3.69,10,0.0885,1,wallet,standard,mobile,8.49,1,0
77950,50,500.21,beauty,34.85,1,3.77,3,0.2226,3,upi,standard,mobile,21.43,3,1
43984,50,462.49,apparel,21.68,0,3.49,7,0.038,2,upi,standard,mobile,12.59,1,0
49011,36,701.93,apparel,4.87,0,4.2,12,0.188,0,cod,standard,mobile,20.27,4,0
33417,43,789.15,sports,26.42,0,3.76,6,0.153,2,upi,standard,desktop,5.7,0,0
2486,18,5311.67,electronics,33.58,0,1.93,9,0.1431,0,upi,express,mobile,1.38,0,1
35073,67,182.08,beauty,1.02,0,4.34,9,0.2552,2,wallet,standard,mobile,9.56,3,1
67278,35,588.64,apparel,9.7,1,3.03,8,0.1987,2,wallet,standard,desktop,24.28,4,1
42402,51,345.3,toys,49.85,0,4.19,9,0.2911,0,card,express,desktop,9.11,1,1
41364,50,8065.51,electronics,38.01,1,4.22,13,0.146,0,cod,standard,mobile,7.95,1,1
54397,32,1744.9,home,17.08,0,4.36,7,0.1552,3,card,standard,mobile,19.97,3,0
52494,32,368.43,apparel,16.07,0,4.07,8,0.2434,0,card,express,mobile,5.52,0,0
66811,38,6495.74,electronics,15.56,1,3.39,8,0.2077,3,upi,standard,mobile,6.6,3,0
72956,28,1234.39,electronics,17.73,0,3.27,8,0.1465,0,wallet,standard,mobile,18.71,3,0
16146,44,215.92,apparel,37.81,0,3.9,9,0.101,4,upi,standard,mobile,13.08,0,0
35117,18,783.63,apparel,24.13,0,3.83,10,0.3114,1,card,standard,mobile,18.06,0,0
52892,45,375.11,beauty,24.52,1,2.31,10,0.322,0,cod,express,mobile,5.38,2,0
6606,56,554.07,apparel,21.49,0,3.75,11,0.2335,2,netbanking,standard,mobile,21.04,6,0
18165,39,2416.76,electronics,26.25,1,3.49,7,0.053,0,upi,express,mobile,9.65,4,0
13995,26,5388.82,electronics,17.51,0,3.43,17,0.1001,2,upi,standard,mobile,22.44,1,0
44108,43,695.24,apparel,30.4,0,3.32,9,0.0125,2,upi,standard,mobile,9.08,3,0
44352,39,966.22,home,5.84,0,4.13,5,0.3307,1,upi,standard,mobile,8.62,3,0
10874,45,6276.86,electronics,11.07,0,2.87,5,0.0182,1,wallet,standard,mobile,5.9,0,0
36055,46,318.49,beauty,29.94,1,4.57,5,0.2018,0,cod,standard,desktop,5.18,0,0
72784,51,581.13,apparel,15.79,0,4.16,6,0.2255,0,upi,express,tablet,4.23,0,0
69572,27,5404.36,electronics,27.21,1,3.78,7,0.0161,1,card,standard,mobile,3.51,1,0
22818,41,1497.42,home,12.17,0,3.93,5,0.2987,0,wallet,express,mobile,9.71,0,0
69272,32,440.77,toys,32.2,0,2.87,9,0.0327,0,netbanking,standard,desktop,12.87,3,0
12760,38,2142.35,electronics,19.48,1,2.66,9,0.4004,1,netbanking,express,mobile,2.47,1,1
67032,41,598.69,apparel,22.2,0,4.5,8,0.1205,1,upi,standard,mobile,24.27,5,0
50008,48,686.67,apparel,13.65,1,3.33,7,0.1151,3,cod,standard,mobile,11.38,0,0
49437,51,4431.87,electronics,15.51,0,4.3,7,0.5503,2,card,express,mobile,21.38,5,1
58425,37,1006.6,beauty,30.08,0,2.55,6,0.5591,0,card,standard,tablet,25.08,4,1
53131,45,551.72,beauty,1.09,0,3.22,7,0.1552,0,card,standard,mobile,4.66,0,0
24678,47,416.84,beauty,22.96,1,3.67,7,0.0256,0,wallet,express,mobile,8.25,1,0
25668,54,512.91,beauty,15.14,0,4.36,6,0.2587,2,cod,standard,mobile,5.5,1,0
48262,40,1682.47,beauty,30.09,0,4.16,8,0.2493,1,card,standard,mobile,12.24,2,0
75284,58,6282.12,electronics,14.79,1,4.17,6,0.2034,0,wallet,express,desktop,7.41,1,0
74049,45,676.33,toys,13.03,0,3.85,7,0.1159,2,upi,standard,desktop,6.6,0,0
57146,43,2674.86,sports,32.73,0,3.66,8,0.1896,1,card,standard,mobile,4.82,0,0
23219,53,394.26,toys,15.05,0,4.62,4,0.1152,2,netbanking,standard,mobile,10.22,3,0
19671,53,272.82,apparel,9.7,0,3.36,14,0.2358,1,card,standard,tablet,12.45,1,0
77241,18,248.37,apparel,14.72,0,4.31,9,0.3957,0,wallet,standard,desktop,15.21,2,0
68165,46,1361.82,home,11.2,0,3.44,11,0.4977,1,wallet,standard,desktop,9.15,2,0
70668,44,348.98,apparel,33.89,0,4.13,7,0.064,3,upi,standard,desktop,7.68,1,0
35633,32,818.92,apparel,9.05,0,3.24,5,0.0863,1,upi,express,desktop,15.04,2,0
253,45,1101.68,home,16.09,1,2.9,7,0.2723,0,cod,express,mobile,12.44,0,1
5073,27,1141.28,home,54.33,0,3.39,7,0.0329,2,netbanking,express,tablet,7.06,0,0
33445,43,1735.25,sports,12.42,0,4.32,11,0.1666,1,wallet,standard,mobile,7.48,1,0
37538,52,530.55,apparel,25.34,0,4.7,11,0.0066,1,cod,standard,desktop,6.94,0,0
76523,24,5434.72,electronics,34.12,0,4.01,10,0.4784,2,upi,standard,mobile,9.7,2,1
22545,21,6691.01,electronics,25.45,1,3.64,4,0.335,0,upi,express,desktop,8.17,0,0
44973,18,2361.75,electronics,3.6,0,4.42,6,0.0566,0,cod,express,mobile,6.14,2,0
18012,49,2815.95,sports,4.96,0,3.87,10,0.3128,0,card,standard,mobile,10.24,0,0
32805,50,4630.66,electronics,38.88,0,2.31,10,0.2912,0,card,express,desktop,15.39,4,0
61462,27,829.79,sports,28.26,1,3.69,9,0.1636,3,wallet,standard,desktop,3.58,3,0
49266,18,417.75,toys,16.26,0,4.59,10,0.1255,1,cod,standard,mobile,13.32,4,0
67128,57,639.93,sports,18.17,0,3.8,12,0.354,1,card,standard,mobile,7.55,2,1
37473,55,850.56,sports,17.98,0,4.27,9,0.4309,1,upi,standard,mobile,13.94,3,0
39001,70,1107.33,sports,19.2,0,3.94,4,0.1171,1,netbanking,standard,mobile,3.1,1,0
71958,20,242.96,apparel,6.5,1,4.44,9,0.2352,1,cod,standard,mobile,12.25,0,0
21513,38,579.44,sports,9.58,0,3.99,10,0.1216,2,cod,standard,desktop,2.05,0,0
51464,27,599.41,toys,24.08,0,3.97,3,0.1262,0,card,standard,mobile,8.92,0,0
48913,39,1219.95,electronics,10.52,0,3.72,4,0.0566,1,wallet,standard,mobile,28.7,5,0
21894,42,262.93,apparel,32.35,0,3.76,14,0.0579,2,upi,standard,mobile,20.47,1,0
78014,40,1204.83,sports,39.03,1,3.64,10,0.1495,1,upi,standard,mobile,6.53,1,0
76070,49,1431.86,home,18.97,0,3.01,12,0.1613,1,wallet,standard,mobile,15.35,4,0
41927,28,2296.78,sports,16.72,1,2.79,3,0.1522,2,cod,standard,mobile,7.58,2,0
34941,52,944.28,home,11.0,1,3.94,17,0.2486,1,upi,express,mobile,7.12,1,0
44111,43,6618.96,electronics,20.61,1,2.57,14,0.0938,2,netbanking,standard,mobile,3.05,0,0
50611,45,694.09,beauty,9.44,0,4.06,5,0.0421,1,upi,standard,mobile,12.03,0,0
74122,30,1906.74,sports,22.78,0,4.15,5,0.0678,4,card,standard,mobile,4.26,0,0
78234,55,681.7,apparel,6.8,0,3.86,9,0.1337,1,upi,standard,mobile,24.73,4,0
30967,25,574.14,apparel,14.6,0,4.39,4,0.2757,6,upi,standard,mobile,14.5,3,1
16660,40,3644.75,electronics,25.83,1,4.15,6,0.0304,0,upi,standard,mobile,25.4,4,0
1556,39,1851.6,sports,11.03,0,4.06,4,0.0225,0,card,express,mobile,5.26,1,0
69151,53,534.38,apparel,27.17,0,4.04,6,0.5628,0,netbanking,express,mobile,3.09,1,1
48749,40,642.91,beauty,12.99,1,4.73,10,0.1063,1,netbanking,standard,mobile,5.75,1,0
53301,45,3103.81,home,18.47,0,4.24,8,0.2348,1,upi,standard,mobile,5.83,0,0
50838,34,876.28,beauty,21.6,0,2.39,8,0.1166,1,upi,standard,mobile,1.82,0,0
23714,38,301.9,toys,16.51,0,4.55,9,0.1718,2,card,standard,desktop,15.55,3,0
18720,28,782.87,apparel,24.7,0,3.51,12,0.3074,1,upi,standard,mobile,4.63,1,0
68132,56,578.09,beauty,4.7,0,4.42,15,0.0135,0,upi,standard,desktop,13.71,5,0
59376,18,1325.82,home,18.19,1,3.93,5,0.0912,0,cod,standard,desktop,6.32,0,0
39286,33,1465.25,sports,25.91,0,4.85,10,0.2396,2,wallet,standard,mobile,6.69,1,0
9246,34,826.13,home,14.08,0,4.71,8,0.2302,0,card,express,mobile,3.2,2,0
77948,35,5991.2,electronics,6.03,0,3.88,8,0.2313,2,cod,standard,mobile,16.72,7,0
57452,54,227.45,apparel,18.87,0,3.6,6,0.005,2,card,standard,mobile,3.44,2,0
77603,40,498.97,apparel,23.71,1,4.67,11,0.1969,3,wallet,standard,mobile,5.77,0,0
53698,39,3842.25,electronics,9.18,1,4.19,6,0.1494,1,upi,express,mobile,37.21,8,0
63700,34,2907.9,electronics,30.98,0,2.91,9,0.2781,1,cod,express,mobile,9.92,3,0
71380,29,320.63,toys,4.58,0,3.76,8,0.2451,2,card,standard,desktop,24.6,5,1
64288,43,1516.1,beauty,7.91,1,4.72,7,0.3116,2,upi,standard,mobile,34.82,3,0
68439,50,681.69,beauty,36.62,1,4.16,5,0.174,0,card,express,mobile,15.55,5,0
62747,41,647.22,beauty,32.77,1,4.78,10,0.0293,1,cod,standard,desktop,4.07,1,0
56420,46,3169.25,electronics,12.08,0,4.68,4,0.1625,2,cod,standard,desktop,4.0,1,0
60267,42,10697.93,electronics,19.34,0,4.02,9,0.1054,2,wallet,express,mobile,6.02,0,0
13927,43,7089.26,electronics,27.11,0,3.29,10,0.0693,1,upi,standard,mobile,7.1,2,0
45044,24,1160.01,sports,14.58,0,4.4,8,0.3785,0,card,standard,desktop,9.57,2,0
37759,54,5416.79,electronics,38.36,0,4.73,8,0.235,0,card,express,mobile,4.37,0,0
1399,24,373.62,home,14.85,0,3.88,11,0.4589,0,upi,standard,desktop,6.93,0,0
46617,40,4173.97,electronics,7.79,0,3.67,13,0.2288,1,card,express,desktop,11.66,1,0
10696,19,920.86,apparel,19.05,0,4.58,13,0.0611,1,netbanking,standard,mobile,5.21,2,0
46084,37,2133.93,electronics,5.95,0,3.71,8,0.1446,2,wallet,standard,mobile,32.72,5,0
7725,30,1058.08,sports,34.92,1,3.85,10,0.0678,0,upi,express,mobile,5.36,0,0
34909,35,9670.64,electronics,4.91,0,4.91,11,0.2832,3,upi,standard,mobile,3.66,2,0
43956,46,8845.56,electronics,5.18,0,3.94,3,0.2899,0,upi,standard,mobile,7.36,3,0
79171,26,682.9,apparel,47.0,1,4.21,9,0.2207,3,cod,standard,mobile,12.95,3,0
45918,40,1898.59,sports,10.55,0,4.38,5,0.1456,1,wallet,standard,mobile,8.51,2,0
57118,40,232.7,toys,27.93,0,4.83,5,0.2009,0,upi,standard,desktop,7.3,0,0
58493,19,1730.95,home,24.82,0,4.34,6,0.1836,2,netbanking,standard,desktop,8.08,1,0
58888,34,448.72,sports,5.62,0,3.72,2,0.0682,1,wallet,standard,mobile,8.59,1,0
52743,23,155.09,apparel,30.94,0,4.16,12,0.2597,2,upi,standard,desktop,8.04,0,0
39546,40,326.27,apparel,5.88,0,2.73,9,0.1599,3,card,standard,tablet,10.41,0,0
37469,38,371.8,apparel,23.81,0,4.42,6,0.0548,1,upi,express,desktop,11.1,1,0
45635,53,479.53,sports,42.06,1,3.41,5,0.2717,1,upi,standard,tablet,6.03,0,0
63642,36,2184.97,home,6.42,0,3.54,10,0.0363,0,card,standard,mobile,6.74,1,0
78169,28,6435.2,electronics,21.04,0,4.51,7,0.0845,0,upi,express,mobile,8.78,2,0
17009,54,1193.59,beauty,8.39,0,4.2,8,0.2439,2,card,standard,mobile,4.95,0,0
7991,44,1391.1,home,30.34,1,4.04,8,0.1462,0,netbanking,standard,mobile,7.8,0,0
59687,34,349.14,apparel,13.05,0,3.08,4,0.2546,0,card,standard,mobile,2.64,1,0
59497,25,900.54,beauty,32.27,0,3.1,5,0.1545,0,upi,standard,desktop,4.22,0,0
33697,58,353.15,apparel,38.15,1,3.7,2,0.2312,1,netbanking,standard,mobile,9.51,0,0
11233,18,432.02,apparel,4.51,1,2.97,10,0.1564,3,upi,standard,mobile,17.95,3,0
36442,36,3044.29,electronics,1.37,1,4.93,8,0.1144,0,netbanking,express,tablet,11.51,2,0
76361,50,745.37,home,18.93,0,3.57,6,0.2058,1,card,standard,mobile,7.27,4,1
61661,60,2034.25,electronics,25.66,1,2.45,8,0.3322,1,card,express,desktop,28.02,2,1
13730,21,1053.8,toys,22.59,0,3.76,10,0.2692,5,netbanking,standard,tablet,6.36,0,0
61132,61,299.8,apparel,3.52,0,2.84,7,0.0679,0,upi,standard,desktop,6.3,3,0
13591,23,304.95,apparel,23.56,1,4.41,6,0.1484,4,netbanking,standard,mobile,25.03,1,0
33268,49,1270.49,apparel,5.56,0,3.57,7,0.1578,2,card,standard,tablet,5.42,1,0
7309,31,502.32,apparel,29.23,1,3.34,11,0.1715,0,upi,express,desktop,16.08,4,0
6003,35,1939.73,home,13.91,0,3.23,12,0.0996,0,upi,express,mobile,13.09,0,0
57997,47,1682.08,home,33.2,1,4.05,15,0.1413,0,card,standard,mobile,13.66,0,0
54585,38,5806.27,electronics,30.33,0,3.89,8,0.0593,2,upi,standard,mobile,4.76,0,0
42390,46,780.03,sports,23.46,0,2.78,8,0.2472,0,netbanking,express,mobile,5.94,0,0
65312,21,1055.73,sports,21.5,1,3.71,4,0.1702,0,upi,standard,desktop,2.72,0,0
1674,35,344.0,apparel,24.36,1,4.21,10,0.3095,1,wallet,standard,mobile,12.79,1,1
50199,37,1524.43,home,17.84,0,2.69,12,0.1815,2,upi,standard,tablet,6.34,1,0
7062,40,299.23,apparel,25.69,0,4.36,6,0.1983,2,upi,standard,desktop,13.73,2,0
63631,52,541.33,apparel,33.15,0,4.17,4,0.0444,2,cod,standard,mobile,5.95,2,0
75692,35,1280.73,beauty,8.29,0,4.3,12,0.3679,1,wallet,standard,desktop,14.2,1,0
8854,44,1297.82,home,18.65,0,3.87,9,0.2569,0,upi,express,desktop,7.92,2,0
79513,59,493.86,beauty,18.39,0,4.51,7,0.1879,0,card,standard,mobile,5.08,0,0
76179,43,454.05,toys,17.02,1,3.38,7,0.2098,1,card,standard,desktop,4.38,1,0
75246,47,3336.87,electronics,20.34,1,4.36,4,0.0953,2,upi,express,desktop,6.46,1,0
23598,28,3381.37,electronics,37.73,1,4.5,8,0.2886,0,cod,express,tablet,11.44,2,1
49905,42,467.42,apparel,16.7,0,4.84,3,0.1234,0,upi,standard,mobile,7.74,2,0
48542,18,542.81,beauty,13.8,0,4.03,4,0.0697,4,upi,standard,mobile,14.02,1,0
70974,41,1533.5,home,29.34,0,3.69,11,0.0872,3,upi,standard,mobile,8.34,3,0
32738,43,4750.39,electronics,15.6,0,3.38,10,0.463,0,cod,express,tablet,7.0,0,1
60829,18,224.1,toys,24.54,1,3.87,11,0.2821,0,card,express,mobile,10.15,3,0
54294,42,660.85,apparel,12.33,0,4.35,8,0.2082,0,upi,express,mobile,11.73,3,0
9979,39,529.49,apparel,7.67,0,4.6,11,0.1621,1,card,standard,mobile,6.67,1,0
69257,33,821.35,apparel,18.74,1,3.99,12,0.2703,2,upi,standard,mobile,2.79,0,0
73509,31,393.46,apparel,17.5,0,3.96,10,0.2898,1,cod,standard,mobile,7.21,2,1
41060,53,1329.82,home,16.61,0,4.14,7,0.037,0,cod,express,mobile,10.2,1,0
19272,44,649.51,apparel,6.69,0,3.41,12,0.4473,0,card,express,desktop,14.06,1,0
20121,46,1135.09,sports,7.39,0,4.0,3,0.3253,0,card,standard,mobile,6.69,0,0
54379,18,592.72,apparel,5.34,0,4.48,6,0.12,0,upi,express,desktop,10.34,4,0
7093,31,1008.57,sports,18.08,0,3.2,5,0.1098,0,cod,express,desktop,4.19,0,0
70747,46,1202.99,sports,19.91,0,4.35,6,0.2192,1,cod,standard,tablet,9.93,0,0
43669,23,633.16,apparel,18.74,0,3.38,7,0.3019,1,card,standard,mobile,3.99,1,1
63181,55,286.93,toys,34.3,0,3.22,4,0.3507,2,upi,standard,mobile,9.2,0,0
34888,42,1716.56,sports,14.51,0,4.33,7,0.4424,0,netbanking,express,mobile,12.0,0,0
42335,48,551.34,apparel,50.73,0,4.41,6,0.3666,1,cod,express,mobile,9.08,0,1
44666,42,4033.09,electronics,25.61,0,4.23,9,0.1377,0,upi,express,mobile,6.06,0,0
34028,42,1716.93,electronics,37.83,0,4.49,9,0.1583,0,netbanking,standard,desktop,10.8,3,0
54423,38,831.48,sports,24.18,0,3.38,11,0.1628,0,upi,express,desktop,10.61,2,0
